call_id,call_datetime,call_date,call_month,call_hour,agent_id,phone_number,customer_age_group,customer_gender,call_result,product_id,call_duration_min,is_duplicate_call
C02698,2024-01-25 17:48,2024-01-25,2024-01,17,A003,080-5412-1095,50代,男性,コールバック希望,P002,13.0,1
C02699,2024-12-20 14:42,2024-12-20,2024-12,14,A007,080-1853-4568,50代,女性,成約,P004,35.0,1
C02700,2024-08-20 14:30,2024-08-20,2024-08,14,A015,070-9792-3455,50代,男性,不在,,1.0,0
C02701,2024-08-26 16:08,2024-08-26,2024-08,16,A008,090-8729-6963,40代,男性,不在,,0.0,1
C02702,2024-11-21 17:02,2024-11-21,2024-11,17,A011,070-3131-7722,不明,女性,検討中,P004,6.0,1
C02703,2024-05-09 13:47,2024-05-09,2024-05,13,A010,080-8426-8987,50代,男性,断り,,11.0,0
C02704,2024-04-24 13:34,2024-04-24,2024-04,13,A014,090-1644-7294,20代,女性,断り,,13.0,1
C02705,2024-12-12 10:40,2024-12-12,2024-12,10,A012,070-7987-8288,30代,女性,不在,,0.0,1
C02706,2024-06-18 16:58,2024-06-18,2024-06,16,A009,080-7931-3690,60代以上,女性,断り,,15.0,0
C02707,2024-07-19 17:02,2024-07-19,2024-07,17,A011,070-4057-9906,50代,男性,断り,,7.0,1
C02708,2024-04-03 14:43,2024-04-03,2024-04,14,A010,070-3848-7171,20代,女性,断り,,7.0,1
C02709,2024-06-10 18:57,2024-06-10,2024-06,18,A009,070-7229-3421,60代以上,女性,断り,,5.0,1
C02711,2024-11-28 13:21,2024-11-28,2024-11,13,A011,080-1202-5781,30代,男性,不在,,1.0,1
C02712,2024-09-23 16:43,2024-09-23,2024-09,16,A013,070-7248-2516,50代,男性,断り,,10.0,0
C02713,2024-02-26 17:02,2024-02-26,2024-02,17,A013,080-5175-2339,50代,男性,不在,,1.0,1
C02714,2024-11-12 13:48,2024-11-12,2024-11,13,A001,090-8237-6661,30代,女性,コールバック希望,P001,15.0,1
C02715,2024-08-15 13:31,2024-08-15,2024-08,13,A012,090-3468-1241,50代,女性,断り,,9.0,1
C02716,2024-01-12 19:19,2024-01-12,2024-01,19,A015,070-4846-8829,40代,女性,断り,,9.0,1
C02717,2024-03-18 19:08,2024-03-18,2024-03,19,A005,080-9692-5831,50代,女性,不在,,1.0,1
C02718,2024-05-13 15:26,2024-05-13,2024-05,15,A012,070-8265-3110,50代,男性,断り,,4.0,1
C02719,2024-08-26 17:14,2024-08-26,2024-08,17,A008,070-2599-8294,不明,女性,検討中,P003,10.0,1
C02720,2024-01-15 14:08,2024-01-15,2024-01,14,A004,070-9109-7703,40代,女性,検討中,P004,9.0,0
C02721,2024-12-13 11:13,2024-12-13,2024-12,11,A010,070-3229-1050,30代,男性,不在,,0.0,1
C02722,2024-08-26 14:38,2024-08-26,2024-08,14,A002,090-6614-8429,30代,男性,不在,,0.0,0
C02724,2024-03-11 12:52,2024-03-11,2024-03,12,A004,070-8208-1871,40代,女性,検討中,P003,14.0,1
C02725,2024-03-04 12:23,2024-03-04,2024-03,12,A009,080-6094-5593,20代,男性,断り,,10.0,0
C02726,2024-08-23 13:46,2024-08-23,2024-08,13,A004,090-7708-5478,50代,女性,不在,,1.0,1
C02727,2024-12-18 13:24,2024-12-18,2024-12,13,A001,080-2829-3930,50代,男性,成約,P001,30.0,1
C02728,2024-06-21 13:40,2024-06-21,2024-06,13,A002,080-8956-8886,40代,男性,成約,P005,10.0,1
C02729,2024-09-09 11:47,2024-09-09,2024-09,11,A001,070-3361-9115,30代,男性,断り,,12.0,1
C02730,2024-03-06 12:43,2024-03-06,2024-03,12,A014,090-2584-1456,50代,女性,検討中,P002,13.0,0
C02731,2024-07-08 17:35,2024-07-08,2024-07,17,A012,070-9796-2392,50代,男性,検討中,P002,8.0,0
C02732,2024-07-29 11:43,2024-07-29,2024-07,11,A014,090-7882-9031,不明,女性,検討中,P005,12.0,1
C02733,2024-03-13 14:44,2024-03-13,2024-03,14,A012,080-6132-2065,30代,女性,成約,P003,20.0,1
C02734,2024-03-19 14:08,2024-03-19,2024-03,14,A009,070-3968-4091,20代,男性,不在,,1.0,1
C02735,2024-11-11 15:54,2024-11-11,2024-11,15,A014,090-3344-5439,30代,男性,不在,,0.0,1
C02736,2024-06-26 15:37,2024-06-26,2024-06,15,A004,080-7078-9850,20代,男性,検討中,P003,11.0,0
C02737,2024-11-26 12:33,2024-11-26,2024-11,12,A015,070-1060-9444,40代,男性,成約,P001,35.0,0
C02738,2024-12-06 14:37,2024-12-06,2024-12,14,A012,090-4000-1587,50代,女性,不在,,1.0,1
C02739,2024-05-30 18:22,2024-05-30,2024-05,18,A013,090-2766-8759,40代,女性,検討中,P006,14.0,0
C02740,2024-05-27 17:17,2024-05-27,2024-05,17,A005,090-4531-5636,50代,男性,断り,,7.0,0
C02741,2024-08-06 13:03,2024-08-06,2024-08,13,A005,070-1612-5753,40代,男性,成約,P001,22.0,1
C02743,2024-10-30 12:56,2024-10-30,2024-10,12,A008,070-9029-4109,60代以上,女性,不在,,1.0,1
C02744,2024-10-25 11:07,2024-10-25,2024-10,11,A001,070-3134-6426,40代,女性,成約,P003,10.0,1
C02745,2024-07-01 17:38,2024-07-01,2024-07,17,A013,080-1713-7338,50代,男性,断り,,4.0,1
C02746,2024-11-19 17:29,2024-11-19,2024-11,17,A003,070-3361-9115,40代,男性,成約,P005,14.0,1
C02747,2024-02-23 16:18,2024-02-23,2024-02,16,A011,070-2959-4226,不明,男性,検討中,P006,9.0,1
C02748,2024-01-31 16:14,2024-01-31,2024-01,16,A006,080-7139-8711,30代,女性,不在,,1.0,0
C02749,2024-08-23 15:22,2024-08-23,2024-08,15,A003,080-6180-5932,20代,女性,成約,P002,23.0,0
C02750,2024-07-31 17:21,2024-07-31,2024-07,17,A010,080-6690-8187,50代,女性,コールバック希望,P003,12.0,1
C02751,2024-08-21 17:56,2024-08-21,2024-08,17,A014,070-9117-5722,30代,男性,成約,P004,33.0,1
C02752,2024-05-27 16:55,2024-05-27,2024-05,16,A012,090-2771-7267,40代,男性,不在,,0.0,1
C02753,2024-03-08 18:59,2024-03-08,2024-03,18,A004,090-4752-1525,30代,男性,不在,,0.0,1
C02754,2024-12-06 18:30,2024-12-06,2024-12,18,A014,070-8982-6198,40代,女性,断り,,10.0,0
C02755,2024-12-09 13:02,2024-12-09,2024-12,13,A013,070-3473-1947,50代,男性,検討中,P004,8.0,1
C02756,2024-10-09 13:32,2024-10-09,2024-10,13,A003,070-9723-9412,40代,男性,成約,P001,10.0,0
C02757,2024-11-04 12:30,2024-11-04,2024-11,12,A009,090-3742-9814,50代,女性,不在,,1.0,1
C02758,2024-09-26 19:08,2024-09-26,2024-09,19,A003,080-1727-4677,40代,女性,断り,,9.0,1
C02759,2024-11-15 12:44,2024-11-15,2024-11,12,A004,080-8506-2404,60代以上,女性,検討中,P002,13.0,1
C02760,2024-03-11 17:33,2024-03-11,2024-03,17,A012,080-5180-3916,50代,男性,コールバック希望,P005,9.0,1
C02761,2024-06-25 11:00,2024-06-25,2024-06,11,A014,080-9743-1916,40代,男性,成約,P001,25.0,1
C02762,2024-04-09 18:40,2024-04-09,2024-04,18,A005,070-6051-8274,40代,女性,検討中,P006,11.0,1
C02763,2024-09-11 11:57,2024-09-11,2024-09,11,A004,090-9306-7291,30代,男性,断り,,6.0,1
C02764,2024-01-03 15:35,2024-01-03,2024-01,15,A003,080-6111-8273,30代,女性,検討中,P005,10.0,0
C02765,2024-11-14 12:14,2024-11-14,2024-11,12,A008,090-7486-4581,30代,男性,断り,,6.0,1
C02766,2024-05-20 18:47,2024-05-20,2024-05,18,A004,080-8698-2654,50代,男性,検討中,P003,3.0,1
C02767,2024-07-10 15:53,2024-07-10,2024-07,15,A011,080-9172-8525,30代,男性,コールバック希望,P001,11.0,1
C02768,2024-01-31 14:11,2024-01-31,2024-01,14,A010,080-3821-5991,40代,男性,成約,P006,30.0,1
C02769,2024-10-28 18:17,2024-10-28,2024-10,18,A009,090-1084-6729,不明,女性,断り,,6.0,1
C02770,2024-01-22 12:13,2024-01-22,2024-01,12,A013,090-5978-2395,不明,女性,成約,P003,35.0,1
C02771,2024-08-23 13:50,2024-08-23,2024-08,13,A002,080-3434-3093,30代,男性,不在,,0.0,0
C02772,2024-10-02 11:27,2024-10-02,2024-10,11,A009,090-7867-7974,60代以上,女性,不在,,1.0,1
C02773,2024-03-27 19:46,2024-03-27,2024-03,19,A001,090-5411-6956,20代,女性,検討中,P002,3.0,1
C02774,2024-06-27 15:50,2024-06-27,2024-06,15,A011,070-4671-8968,50代,女性,断り,,8.0,1
C02775,2024-06-24 15:06,2024-06-24,2024-06,15,A010,090-5668-1439,40代,女性,検討中,P001,9.0,1
C02776,2024-05-07 14:39,2024-05-07,2024-05,14,A015,070-9784-9605,40代,女性,検討中,P004,5.0,1
C02777,2024-10-03 18:18,2024-10-03,2024-10,18,A002,070-4999-9577,不明,男性,不在,,0.0,1
C02778,2024-12-05 13:02,2024-12-05,2024-12,13,A005,080-2908-6795,60代以上,男性,不在,,1.0,1
C02779,2024-07-16 13:12,2024-07-16,2024-07,13,A008,070-6797-3125,50代,女性,コールバック希望,P005,6.0,1
C02780,2024-07-12 14:02,2024-07-12,2024-07,14,A007,080-4635-4519,40代,女性,断り,,13.0,1
C02781,2024-12-23 18:23,2024-12-23,2024-12,18,A012,080-6901-1587,30代,男性,断り,,10.0,0
C02782,2024-07-22 16:59,2024-07-22,2024-07,16,A001,090-8834-3509,30代,女性,断り,,13.0,1
C02783,2024-09-16 14:15,2024-09-16,2024-09,14,A002,090-1976-6723,40代,女性,不在,,1.0,1
C02784,2024-08-30 11:10,2024-08-30,2024-08,11,A008,070-9737-4831,不明,女性,検討中,P002,4.0,0
C02785,2024-12-09 15:09,2024-12-09,2024-12,15,A011,090-5641-5011,60代以上,女性,コールバック希望,P003,6.0,0
C02786,2024-05-20 14:18,2024-05-20,2024-05,14,A001,090-6758-8842,30代,女性,成約,P006,28.0,1
C02787,2024-09-17 18:23,2024-09-17,2024-09,18,A013,070-3262-2951,30代,女性,断り,,12.0,1
C02788,2024-01-26 18:49,2024-01-26,2024-01,18,A013,070-9351-4685,50代,男性,不在,,0.0,1
C02789,2024-06-24 17:07,2024-06-24,2024-06,17,A004,070-8551-8371,60代以上,男性,検討中,P004,10.0,1
C02790,2024-05-07 10:35,2024-05-07,2024-05,10,A014,070-1945-7313,50代,女性,不在,,60.0,0
C02791,2024-04-29 12:19,2024-04-29,2024-04,12,A006,090-2740-8234,20代,男性,検討中,P004,9.0,1
C02792,2024-09-09 17:13,2024-09-09,2024-09,17,A015,070-3173-3913,20代,男性,断り,,12.0,1
C02793,2024-05-17 11:58,2024-05-17,2024-05,11,A004,070-1371-5803,30代,男性,コールバック希望,P006,9.0,1
C02794,2024-09-20 13:46,2024-09-20,2024-09,13,A010,070-7333-5655,50代,女性,コールバック希望,P003,12.0,1
C02795,2024-01-15 17:51,2024-01-15,2024-01,17,A014,080-2865-4273,40代,女性,成約,P001,10.0,1
C02796,2024-05-22 17:15,2024-05-22,2024-05,17,A014,070-5605-9827,60代以上,女性,不在,,0.0,1
C02797,2024-12-04 14:19,2024-12-04,2024-12,14,A012,080-6866-2194,40代,女性,コールバック希望,P003,6.0,0
C02798,2024-11-22 17:57,2024-11-22,2024-11,17,A011,080-6555-6990,60代以上,女性,断り,,11.0,1
C02799,2024-02-12 18:57,2024-02-12,2024-02,18,A003,070-8926-1748,50代,男性,断り,,60.0,0
C02800,2024-07-10 18:27,2024-07-10,2024-07,18,A005,080-5742-5623,30代,不明,断り,,11.0,1
C02801,2024-05-20 12:32,2024-05-20,2024-05,12,A002,080-8954-4587,40代,女性,断り,,6.0,0
C02802,2024-11-05 14:30,2024-11-05,2024-11,14,A012,080-7586-6312,30代,男性,検討中,P002,14.0,1
C02803,2024-03-25 12:45,2024-03-25,2024-03,12,A011,070-9326-7990,40代,男性,検討中,P005,15.0,0
C02804,2024-10-15 17:00,2024-10-15,2024-10,17,A006,090-6563-7292,30代,男性,断り,,4.0,1
C02805,2024-05-20 18:16,2024-05-20,2024-05,18,A005,080-8583-8296,40代,女性,コールバック希望,P003,9.0,0
C02806,2024-12-09 13:46,2024-12-09,2024-12,13,A006,090-9513-6503,40代,男性,コールバック希望,P006,14.0,1
C02807,2024-08-01 15:53,2024-08-01,2024-08,15,A006,070-9938-2702,40代,女性,検討中,P001,4.0,1
C02808,2024-12-02 14:58,2024-12-02,2024-12,14,A008,070-3803-9751,50代,女性,不在,,1.0,0
C02809,2024-08-30 17:24,2024-08-30,2024-08,17,A014,080-7021-9151,40代,女性,断り,,7.0,1
C02810,2024-07-01 11:32,2024-07-01,2024-07,11,A009,070-1630-9530,50代,男性,不在,,1.0,1
C02811,2024-06-17 18:59,2024-06-17,2024-06,18,A005,080-5650-4373,20代,女性,検討中,P004,8.0,1
C02812,2024-10-30 15:31,2024-10-30,2024-10,15,A003,080-5301-2393,30代,女性,コールバック希望,P004,8.0,1
C02813,2024-01-03 14:43,2024-01-03,2024-01,14,A003,090-9666-2436,50代,不明,不在,,1.0,1
C02814,2024-10-01 14:43,2024-10-01,2024-10,14,A010,090-4692-5927,50代,女性,検討中,P005,9.0,1
C02815,2024-07-15 17:08,2024-07-15,2024-07,17,A001,080-2233-3306,40代,男性,検討中,P004,6.0,0
C02816,2024-02-14 13:03,2024-02-14,2024-02,13,A013,070-6053-1744,30代,男性,検討中,P005,14.0,1
C02817,2024-01-11 18:06,2024-01-11,2024-01,18,A014,070-1602-6890,50代,女性,コールバック希望,P005,7.0,1
C02818,2024-09-13 15:21,2024-09-13,2024-09,15,A005,090-6583-1891,40代,女性,断り,,8.0,1
C02819,2024-10-18 14:21,2024-10-18,2024-10,14,A003,070-9543-5941,40代,女性,成約,P002,23.0,1
C02820,2024-12-30 19:13,2024-12-30,2024-12,19,A008,070-2641-4065,60代以上,不明,断り,,9.0,0
C02821,2024-12-30 18:42,2024-12-30,2024-12,18,A008,070-7843-5743,60代以上,女性,検討中,P003,9.0,0
C02822,2024-04-15 17:34,2024-04-15,2024-04,17,A011,080-2994-9491,50代,女性,不在,,1.0,0
C02823,2024-08-26 16:59,2024-08-26,2024-08,16,A002,070-5678-9047,60代以上,男性,成約,P006,22.0,1
C02824,2024-08-09 11:55,2024-08-09,2024-08,11,A013,090-1256-8978,30代,不明,断り,,9.0,1
C02825,2024-03-27 15:25,2024-03-27,2024-03,15,A012,070-3131-7722,30代,女性,不在,,1.0,1
C02826,2024-10-29 14:27,2024-10-29,2024-10,14,A008,080-7713-5839,50代,男性,断り,,14.0,0
C02827,2024-01-03 12:59,2024-01-03,2024-01,12,A014,080-6423-2551,不明,男性,不在,,0.0,0
C02828,2024-12-12 18:53,2024-12-12,2024-12,18,A014,080-5209-1232,40代,男性,成約,P005,31.0,1
C02829,2024-07-08 16:36,2024-07-08,2024-07,16,A002,080-6093-1105,不明,不明,成約,P003,21.0,1
C02830,2024-06-05 17:46,2024-06-05,2024-06,17,A014,080-7229-1027,30代,男性,検討中,P006,5.0,1
C02831,2024-08-05 14:40,2024-08-05,2024-08,14,A006,090-8404-6051,60代以上,女性,不在,,0.0,0
C02832,2024-03-20 13:46,2024-03-20,2024-03,13,A009,090-2230-7013,30代,男性,成約,P002,20.0,0
C02833,2024-04-30 11:31,2024-04-30,2024-04,11,A001,080-3932-1174,40代,女性,検討中,P005,15.0,0
C02834,2024-05-20 18:03,2024-05-20,2024-05,18,A011,090-8096-7471,30代,女性,成約,P003,26.0,0
C02835,2024-05-23 13:48,2024-05-23,2024-05,13,A008,080-2340-1415,50代,男性,コールバック希望,P005,6.0,0
C02836,2024-01-29 18:40,2024-01-29,2024-01,18,A009,070-3517-1717,50代,男性,コールバック希望,P005,12.0,1
C02837,2024-05-20 10:59,2024-05-20,2024-05,10,A005,070-1807-4110,20代,不明,不在,,0.0,1
C02838,2024-02-19 16:11,2024-02-19,2024-02,16,A008,070-3958-7822,50代,男性,検討中,P003,14.0,1
C02839,2024-11-18 16:31,2024-11-18,2024-11,16,A008,080-9274-3805,30代,女性,断り,,8.0,1
C02840,2024-03-06 14:30,2024-03-06,2024-03,14,A008,080-2297-8825,30代,男性,コールバック希望,P003,8.0,0
C02841,2024-02-19 12:24,2024-02-19,2024-02,12,A008,070-9036-3955,30代,男性,断り,,4.0,0
C02842,2024-10-22 17:08,2024-10-22,2024-10,17,A013,070-2302-2256,40代,男性,不在,,0.0,0
C02843,2024-06-26 11:41,2024-06-26,2024-06,11,A002,080-6555-6990,不明,男性,成約,P003,17.0,1
C02844,2024-08-29 16:47,2024-08-29,2024-08,16,A003,070-2939-4016,40代,女性,断り,,12.0,0
C02845,2024-05-27 17:30,2024-05-27,2024-05,17,A003,070-7396-3846,20代,男性,成約,P006,28.0,0
C02846,2024-08-19 18:44,2024-08-19,2024-08,18,A004,070-5369-2353,60代以上,女性,不在,,0.0,1
C02847,2024-12-23 17:20,2024-12-23,2024-12,17,A010,070-3002-7730,60代以上,男性,断り,,4.0,1
C02848,2024-02-15 14:43,2024-02-15,2024-02,14,A013,070-8557-2198,50代,女性,検討中,P002,3.0,1
C02849,2024-02-15 10:45,2024-02-15,2024-02,10,A010,080-3287-5040,40代,男性,検討中,P003,6.0,1
C02850,2024-05-28 13:52,2024-05-28,2024-05,13,A005,070-7371-4892,50代,男性,検討中,P005,15.0,1
C02851,2024-03-21 16:59,2024-03-21,2024-03,16,A003,070-2840-8847,不明,男性,不在,,0.0,0
C02852,2024-08-14 14:32,2024-08-14,2024-08,14,A015,070-5961-4965,40代,女性,検討中,P002,10.0,1
C02853,2024-12-09 14:03,2024-12-09,2024-12,14,A006,080-9845-3663,不明,女性,不在,,0.0,1
C02854,2024-01-08 10:02,2024-01-08,2024-01,10,A001,090-9856-6421,30代,男性,コールバック希望,P006,9.0,0
C02855,2024-08-05 16:30,2024-08-05,2024-08,16,A009,070-4196-9978,40代,女性,コールバック希望,P003,7.0,0
C02856,2024-03-25 15:19,2024-03-25,2024-03,15,A008,090-9411-2763,30代,女性,コールバック希望,P006,3.0,0
C02857,2024-04-22 12:45,2024-04-22,2024-04,12,A011,090-5923-8259,40代,女性,検討中,P004,8.0,1
C02858,2024-02-05 13:47,2024-02-05,2024-02,13,A005,070-6544-2392,30代,女性,断り,,6.0,0
C02859,2024-04-15 13:48,2024-04-15,2024-04,13,A008,070-9071-1108,30代,女性,成約,P005,21.0,1
C02860,2024-12-11 13:45,2024-12-11,2024-12,13,A010,080-5050-5543,60代以上,不明,不在,,1.0,1
C02861,2024-07-29 10:50,2024-07-29,2024-07,10,A013,090-5073-4139,30代,女性,コールバック希望,P002,14.0,0
C02862,2024-10-18 18:47,2024-10-18,2024-10,18,A003,070-8777-8373,不明,男性,検討中,P003,9.0,0
C02863,2024-03-06 13:46,2024-03-06,2024-03,13,A003,090-3399-5193,60代以上,女性,検討中,P003,10.0,0
C02864,2024-11-25 12:31,2024-11-25,2024-11,12,A008,080-3945-5227,30代,女性,断り,,3.0,0
C02865,2024-08-07 13:03,2024-08-07,2024-08,13,A015,070-4814-1860,40代,男性,成約,P004,11.0,1
C02866,2024-04-01 15:09,2024-04-01,2024-04,15,A003,090-6629-2975,30代,男性,成約,P005,34.0,1
C02867,2024-12-09 12:09,2024-12-09,2024-12,12,A015,090-4752-1525,20代,女性,成約,P006,21.0,1
C02868,2024-03-11 15:01,2024-03-11,2024-03,15,A015,080-3465-4346,50代,女性,断り,,9.0,1
C02869,2024-01-29 18:29,2024-01-29,2024-01,18,A010,070-9745-6073,50代,女性,断り,,6.0,1
C02870,2024-08-22 16:01,2024-08-22,2024-08,16,A007,080-7419-5900,30代,女性,成約,P004,26.0,0
C02871,2024-07-19 13:19,2024-07-19,2024-07,13,A007,090-6067-3317,40代,男性,不在,,0.0,1
C02872,2024-09-23 14:10,2024-09-23,2024-09,14,A004,080-5750-4327,60代以上,男性,不在,,1.0,1
C02873,2024-06-20 15:21,2024-06-20,2024-06,15,A006,070-6653-5001,30代,女性,不在,,1.0,1
C02874,2024-07-15 15:54,2024-07-15,2024-07,15,A007,070-8282-1698,不明,男性,成約,P002,20.0,1
C02875,2024-11-19 18:45,2024-11-19,2024-11,18,A004,080-7302-4005,60代以上,男性,不在,,1.0,1
C02876,2024-12-16 13:11,2024-12-16,2024-12,13,A001,080-4007-8247,30代,女性,検討中,P006,13.0,0
C02877,2024-07-22 11:22,2024-07-22,2024-07,11,A007,080-3353-6121,50代,女性,成約,P003,29.0,1
C02878,2024-01-25 19:55,2024-01-25,2024-01,19,A009,090-9202-4962,40代,女性,断り,,5.0,1
C02879,2024-09-24 19:39,2024-09-24,2024-09,19,A012,080-1341-3908,40代,女性,コールバック希望,P003,7.0,1
C02880,2024-05-06 16:50,2024-05-06,2024-05,16,A013,070-6085-6381,20代,女性,不在,,1.0,1
C02881,2024-02-14 12:19,2024-02-14,2024-02,12,A007,080-2037-9830,30代,男性,検討中,P005,11.0,1
C02882,2024-05-06 15:07,2024-05-06,2024-05,15,A009,080-1256-9804,30代,女性,断り,,9.0,1
C02883,2024-02-05 17:41,2024-02-05,2024-02,17,A010,070-9401-9956,40代,女性,不在,,0.0,0
C02884,2024-11-08 15:00,2024-11-08,2024-11,15,A011,090-9606-9243,30代,男性,成約,P006,15.0,0
C02885,2024-04-22 11:48,2024-04-22,2024-04,11,A007,090-8692-6057,40代,男性,検討中,P001,3.0,0
C02886,2024-03-18 12:59,2024-03-18,2024-03,12,A006,080-1665-8020,50代,不明,検討中,P004,13.0,1
C02887,2024-01-03 15:11,2024-01-03,2024-01,15,A005,070-2595-6428,30代,男性,成約,P004,11.0,1
C02888,2024-08-06 14:02,2024-08-06,2024-08,14,A010,090-8368-5305,40代,男性,不在,,0.0,1
C02889,2024-12-05 17:31,2024-12-05,2024-12,17,A002,090-8551-7921,60代以上,男性,不在,,1.0,0
C02890,2024-01-03 16:41,2024-01-03,2024-01,16,A012,070-4176-6724,不明,女性,断り,,15.0,0
C02891,2024-06-24 18:56,2024-06-24,2024-06,18,A014,070-4846-8829,50代,男性,検討中,P002,7.0,1
C02892,2024-09-18 18:30,2024-09-18,2024-09,18,A004,070-1154-3807,30代,不明,成約,P001,23.0,0
C02893,2024-11-12 11:29,2024-11-12,2024-11,11,A007,080-3787-7151,50代,女性,コールバック希望,P001,14.0,1
C02894,2024-09-04 12:11,2024-09-04,2024-09,12,A003,070-9379-2894,20代,男性,コールバック希望,P003,3.0,1
C02895,2024-10-07 18:12,2024-10-07,2024-10,18,A001,080-9887-7977,40代,男性,検討中,P006,12.0,1
C02896,2024-02-27 13:43,2024-02-27,2024-02,13,A003,080-6554-4060,50代,男性,成約,P003,29.0,1
C02897,2024-12-23 11:14,2024-12-23,2024-12,11,A005,090-8213-8434,不明,女性,成約,P006,34.0,0
C02898,2024-07-03 12:55,2024-07-03,2024-07,12,A003,080-6555-6990,30代,男性,成約,P002,12.0,1
C02899,2024-10-15 13:18,2024-10-15,2024-10,13,A008,080-9253-5406,30代,女性,検討中,P006,6.0,0
C02900,2024-01-15 11:48,2024-01-15,2024-01,11,A011,080-1158-9188,不明,女性,成約,P004,26.0,0
C02901,2024-10-01 14:08,2024-10-01,2024-10,14,A013,080-4264-3901,30代,女性,コールバック希望,P001,5.0,0
C02902,2024-07-22 18:48,2024-07-22,2024-07,18,A009,080-8167-5640,50代,男性,検討中,P004,6.0,1
C02903,2024-11-11 15:05,2024-11-11,2024-11,15,A001,070-4903-3160,60代以上,女性,断り,,15.0,0
C02904,2024-01-12 13:43,2024-01-12,2024-01,13,A011,080-2363-9999,40代,女性,成約,P002,12.0,0
C02905,2024-12-06 13:28,2024-12-06,2024-12,13,A001,070-2786-8405,40代,女性,検討中,P003,3.0,1
C02906,2024-05-29 14:31,2024-05-29,2024-05,14,A009,070-3141-4879,50代,女性,断り,,6.0,0
C02907,2024-11-08 14:46,2024-11-08,2024-11,14,A008,090-6425-2274,30代,男性,成約,P006,33.0,1
C02908,2024-05-20 16:53,2024-05-20,2024-05,16,A007,070-2388-3194,30代,男性,成約,P005,17.0,0
C02909,2024-03-25 14:29,2024-03-25,2024-03,14,A008,070-7686-5583,不明,男性,不在,,1.0,1
C02910,2024-10-16 10:54,2024-10-16,2024-10,10,A003,090-5374-3636,30代,女性,不在,,0.0,1
C02911,2024-03-21 11:12,2024-03-21,2024-03,11,A002,090-5016-9806,50代,男性,検討中,P004,6.0,1
C02912,2024-11-12 15:23,2024-11-12,2024-11,15,A015,080-8616-8136,40代,男性,成約,P003,11.0,1
C02913,2024-08-28 16:53,2024-08-28,2024-08,16,A011,080-2817-2734,20代,男性,検討中,P004,15.0,1
C02914,2024-12-09 14:34,2024-12-09,2024-12,14,A001,070-4378-3641,50代,女性,断り,,15.0,1
C02915,2024-07-26 19:40,2024-07-26,2024-07,19,A009,080-3323-1208,50代,女性,不在,,0.0,1
C02916,2024-12-04 15:19,2024-12-04,2024-12,15,A008,090-5634-5891,60代以上,男性,不在,,0.0,0
C02917,2024-03-04 11:48,2024-03-04,2024-03,11,A015,080-2762-7275,50代,女性,コールバック希望,P003,8.0,0
C02918,2024-08-12 14:04,2024-08-12,2024-08,14,A008,070-2264-6319,30代,女性,断り,,8.0,1
C02919,2024-09-04 10:09,2024-09-04,2024-09,10,A002,070-6041-9186,40代,女性,不在,,1.0,1
C02920,2024-09-04 18:29,2024-09-04,2024-09,18,A015,080-7861-1074,30代,男性,不在,,0.0,1
C02921,2024-01-03 13:22,2024-01-03,2024-01,13,A009,090-9391-7113,40代,男性,コールバック希望,P003,10.0,1
